FunctionalArea,RoleID,RoleName,Lvl,CourseNo,LMSCode,CourseTitle,DeliveryMethod,CourseID,DurationHours,DurationLonghand
Travel Management,TV.07,Travel And Shipment Approver,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.07,Travel And Shipment Approver,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.07,Travel And Shipment Approver,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.07,Travel And Shipment Approver,3,3148,LMS-1957,Umoja Processing and Approving Travel Requests,ILT,TV3148,14,2 days
Travel Management,TV.08,Travel Shipment Processor,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.08,Travel Shipment Processor,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.08,Travel Shipment Processor,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.08,Travel Shipment Processor,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.08,Travel Shipment Processor,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.08,Travel Shipment Processor,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.08,Travel Shipment Processor,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.08,Travel Shipment Processor,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.08,Travel Shipment Processor,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.08,Travel Shipment Processor,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.08,Travel Shipment Processor,3,3148,LMS-1957,Umoja Processing and Approving Travel Requests,ILT,TV3148,14,2 days
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.09,Travel Processing Officer with SG/DSG/PGA,3,3148,LMS-1957,Umoja Processing and Approving Travel Requests,ILT,TV3148,14,2 days
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.10,Travel Processing Officer no SG/DSG/PGA,3,3148,LMS-1957,Umoja Processing and Approving Travel Requests,ILT,TV3148,14,2 days
Travel Management,TV.11,Travel Claims Processor,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.11,Travel Claims Processor,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.11,Travel Claims Processor,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.11,Travel Claims Processor,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.11,Travel Claims Processor,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.11,Travel Claims Processor,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.11,Travel Claims Processor,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.11,Travel Claims Processor,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.11,Travel Claims Processor,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.11,Travel Claims Processor,3,3148,LMS-1957,Umoja Processing and Approving Travel Requests,ILT,TV3148,14,2 days
Travel Management,TV.11,Travel Claims Processor,3,3149,LMS-1958,Umoja Ticket Billing and Reconciliation,ILT,TV3149,7,1 day
Travel Management,TV.11,Travel Claims Processor,3,3150,LMS-1959,Umoja Travel Finance Integration,ILT,TV3150,28,4 days
Travel Management,TV.12,Travel Ticket Processor,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.12,Travel Ticket Processor,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.12,Travel Ticket Processor,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.12,Travel Ticket Processor,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.12,Travel Ticket Processor,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.12,Travel Ticket Processor,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.12,Travel Ticket Processor,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.12,Travel Ticket Processor,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.12,Travel Ticket Processor,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.12,Travel Ticket Processor,3,3148,LMS-1957,Umoja Processing and Approving Travel Requests,ILT,TV3148,14,2 days
Travel Management,TV.12,Travel Ticket Processor,3,3149,LMS-1958,Umoja Ticket Billing and Reconciliation,ILT,TV3149,7,1 day
Travel Management,TV.12,Travel Ticket Processor,3,3150,LMS-1959,Umoja Travel Finance Integration,ILT,TV3150,28,4 days
Travel Management,TV.13,Travel And Shipment Vendors Management,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.13,Travel And Shipment Vendors Management,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.13,Travel And Shipment Vendors Management,1,155,LMS-1737,Umoja Travel Overview,CBT,TV155,3,3 hours
Travel Management,TV.13,Travel And Shipment Vendors Management,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.13,Travel And Shipment Vendors Management,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.13,Travel And Shipment Vendors Management,2,211,LMS-1714,Umoja Employee Self Service (ESS) Basic Navigation (highly recommended),CBT,NV211,2,2 hours
Travel Management,TV.13,Travel And Shipment Vendors Management,3,3142,LMS-1996,Umoja Create Official Travel Request,CBT,TV3142,3.5,.5 day
Travel Management,TV.13,Travel And Shipment Vendors Management,3,3144,LMS-1997,Umoja Create HR and Entitlement Travel Request,CBT,TV3144,3.5,.5 day
Travel Management,TV.13,Travel And Shipment Vendors Management,3,3146,LMS-1998,Umoja Create Shipment Request of Personal Items,CBT,TV3146,3.5,.5 day
Travel Management,TV.13,Travel And Shipment Vendors Management,3,3147,LMS-1999,Umoja Process Expense Report,CBT,TV3147,3.5,.5 day
Travel Management,TV.14,Travel And Shipment Reports All,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.14,Travel And Shipment Reports All,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.14,Travel And Shipment Reports All,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.14,Travel And Shipment Reports All,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.15,Travel And Shipment Reports LS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.15,Travel And Shipment Reports LS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.15,Travel And Shipment Reports LS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.15,Travel And Shipment Reports LS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.16,Travel And Shipment Reports NS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.16,Travel And Shipment Reports NS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.16,Travel And Shipment Reports NS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.16,Travel And Shipment Reports NS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.17,Travel Display All,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.17,Travel Display All,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.17,Travel Display All,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.17,Travel Display All,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.18,Travel Display LS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.18,Travel Display LS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.18,Travel Display LS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.18,Travel Display LS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.19,Travel Display NS,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.19,Travel Display NS,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.19,Travel Display NS,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.19,Travel Display NS,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
Travel Management,TV.20,Travel Master Data Maintainer,1,101,LMS-1335,Umoja Overview,CBT,NA101,1.5,1.5 hours
Travel Management,TV.20,Travel Master Data Maintainer,1,102,LMS-1336,Umoja Master Data & Coding Block Overview,CBT,MD102,1.5,1.5 hours
Travel Management,TV.20,Travel Master Data Maintainer,2,201,LMS-1354,Umoja ECC Navigation,CBT,NV201,4,4 hours
Travel Management,TV.20,Travel Master Data Maintainer,2,203,LMS-1356,Umoja BI Navigation,CBT,NV203,2,2 hours
