CDOMAIN,CDOMAINDESCR,CLMS,CDESCRIPTION,CLOCATION,CDATE,NOOFPARTICIPANTS
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNOV,28/10/2015,23
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNOWA,14/09/2015,12
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNOWA,05/10/2015,21
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNOWA,14/09/2016,20
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNRCCA,24/05/2016,5
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNRCCA,25/05/2016,6
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNRCCA,26/05/2016,5
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNRCCA,10/06/2016,8
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,13/10/2015,6
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,01/06/2016,8
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,07/06/2016,9
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,08/06/2016,10
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,21/10/2016,3
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,25/10/2016,7
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,26/10/2016,10
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,27/10/2016,6
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSCOL,28/10/2016,8
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,15/09/2015,3
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,16/09/2015,1
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,17/09/2015,1
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,21/09/2015,2
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,22/09/2015,1
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,23/10/2015,1
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,27/05/2016,2
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSMIL,26/09/2016,31
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOM,29/09/2015,4
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOM,12/10/2015,9
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,24/09/2015,14
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,09/10/2015,15
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,14/09/2016,6
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,15/09/2016,4
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,18/09/2016,6
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,19/09/2016,4
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,20/09/2016,21
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,21/09/2016,21
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,22/09/2016,12
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,26/09/2016,17
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,27/09/2016,13
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,28/09/2016,8
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,05/10/2016,1
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,12/10/2016,9
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,13/10/2016,15
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,19/10/2016,5
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,24/10/2016,4
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNSOS,25/10/2016,6
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,27/10/2015,21
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,11/07/2016,13
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,19/07/2016,16
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,20/07/2016,19
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,21/07/2016,14
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,26/07/2016,12
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,27/07/2016,5
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,28/07/2016,11
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,02/08/2016,12
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,04/08/2016,4
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,20/09/2016,39
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,21/09/2016,5
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,UNTSO,22/09/2016,5
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,Umoja,04/05/2015,13
HR,Human Resources Administration,LMS-2193,Umoja ESS/MSS Focal Point Training,Umoja,28/09/2016,20
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),BNUB,10/03/2014,14
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),ESCAP,19/02/2015,16
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),MINURSO,03/10/2013,12
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),MINUSCA,12/02/2014,10
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),MINUSMA,20/02/2014,2
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),MINUSMA,21/02/2014,7
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNAMA,16/02/2014,18
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNAMI,08/06/2015,5
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNAMID,03/10/2013,6
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNAMID,07/10/2013,14
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNAMID,09/10/2013,11
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNAMID,30/10/2013,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNFICYP,01/10/2013,13
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNIOGBIS,19/02/2014,8
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNIOGBIS,20/02/2014,6
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNMOGIP,27/02/2014,8
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),UNSMIL,10/02/2014,11
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,26/06/2013,6
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,27/06/2013,6
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,03/07/2013,16
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,15/07/2013,14
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,12/08/2013,18
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,21/08/2013,20
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,22/08/2013,8
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,30/08/2013,35
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,09/09/2013,0
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,19/09/2013,12
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,20/09/2013,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,23/09/2013,8
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,26/09/2013,12
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,30/09/2013,6
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,01/10/2013,0
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,02/10/2013,29
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,03/10/2013,14
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,07/10/2013,12
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,08/10/2013,14
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,09/10/2013,19
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,10/10/2013,8
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,16/10/2013,4
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,17/10/2013,3
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,18/10/2013,33
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,22/10/2013,31
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,23/10/2013,33
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,24/10/2013,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,27/10/2013,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,28/10/2013,1
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,29/10/2013,12
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,30/10/2013,11
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,31/10/2013,7
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,04/11/2013,8
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,05/11/2013,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,06/11/2013,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,11/11/2013,5
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,13/11/2013,4
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,19/11/2013,16
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,21/11/2013,7
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,09/12/2013,4
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,10/12/2013,19
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,20/01/2014,10
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,22/01/2014,3
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,05/02/2014,21
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,06/02/2014,6
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,07/02/2014,4
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,19/02/2014,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,05/03/2014,18
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,13/03/2014,5
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,03/04/2014,2
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,07/04/2014,4
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,23/04/2014,9
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,22/07/2014,1
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,10/01/2015,2
LE,Logistics Execution,LMS-1322,Umoja Inbound Goods Process (Peacekeeping),Umoja,30/01/2015,4
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ECA,19/10/2015,14
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ECLAC,17/05/2016,12
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ECLAC,21/06/2016,11
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCAP,04/05/2015,10
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCAP,04/07/2016,2
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCAP,02/08/2016,1
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCAP,10/11/2016,1
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCAP,08/12/2016,1
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCWA,29/10/2015,5
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCWA,14/03/2016,7
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCWA,21/03/2016,10
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,ESCWA,11/04/2016,9
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,New York,06/08/2015,6
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,New York,20/08/2015,6
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,New York,14/10/2015,12
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,New York,28/10/2015,5
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,New York,04/11/2015,12
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,New York,24/02/2016,9
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,UNON,30/04/2015,20
LE,Logistics Execution,LMS-1935,Umoja Local Inventory Goods Movement,Umoja,20/05/2015,11
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ECA,22/10/2015,14
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ECLAC,31/08/2015,7
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ECLAC,03/11/2015,5
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ECLAC,22/12/2015,5
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ECLAC,01/12/2016,1
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ESCAP,04/07/2016,2
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ESCAP,09/08/2016,1
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ESCAP,25/08/2016,2
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ESCAP,01/09/2016,1
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ESCAP,21/12/2016,1
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),ESCWA,22/10/2015,6
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,08/05/2015,5
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,18/05/2015,17
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,20/07/2015,6
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,31/08/2015,5
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,29/09/2015,9
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,26/10/2015,22
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,29/10/2015,14
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,24/11/2015,4
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,02/02/2016,5
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Geneva Learning Environment,14/07/2016,1
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),New York,03/08/2015,6
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),New York,17/08/2015,6
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),New York,14/10/2015,12
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),New York,28/10/2015,5
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),New York,04/11/2015,12
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),New York,24/02/2016,10
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),UNON,11/05/2015,8
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),UNON,18/05/2015,27
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),UNOV,18/11/2015,0
LE,Logistics Execution,LMS-1938,Umoja Inbound Goods Process (Non-Peacekeeping),Umoja,20/05/2015,9
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ECA,26/10/2015,15
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ECLAC,01/01/2016,5
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ECLAC,21/06/2016,11
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ECLAC,01/12/2016,1
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCAP,06/05/2015,11
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCAP,04/07/2016,2
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCAP,02/08/2016,1
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCAP,10/11/2016,1
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCAP,08/12/2016,1
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCWA,30/10/2015,5
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCWA,15/03/2016,7
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCWA,22/03/2016,10
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,ESCWA,12/04/2016,10
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,New York,10/08/2015,5
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,New York,24/08/2015,6
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,New York,16/10/2015,12
LE,Logistics Execution,LMS-1939,Umoja Inventory Counting and Controlling,New York,28/10/2015,5
