Activity,Employee Index Number
LMS-1354-2,72043
LMS-1888-5,438365
LMS-1715-1,569811
LMS-1335-5,963926
LMS-2000-1,982958
LMS-2002-1,935711
LMS-2003-1,435057
LMS-1714-2,601291
LMS-2002-1,350366
LMS-1715-1,501880
LMS-1354-2,826346
LMS-1888-5,223014
LMS-1715-1,876448
LMS-1737-1,826346
LMS-1714-2,876448
LMS-1347-1,876448
LMS-1344-2,550299
LMS-2003-1,162561
LMS-1327-18,550299
LMS-2001-1,213849
LMS-1354-2,348572
LMS-1888-5,97291
LMS-2002-1,439356
LMS-1356-1,550299
LMS-1996-4,550299
LMS-1997-1,550299
LMS-1714-2,819823
LMS-1354-2,613990
LMS-1888-5,613990
LMS-1999-1,550299
LMS-1335-5,613990
LMS-1344-3,598558
LMS-2000-1,880761
LMS-1888-8,880761
LMS-1729-24,368129
LMS-1729-24,1017
LMS-1729-24,729637
LMS-1728-26,116777
LMS-1888-8,617190
LMS-1714-3,617190
LMS-1335-5,865473
LMS-2001-1,700970
LMS-1356-1,69449
LMS-1888-5,752130
LMS-1335-5,910782
LMS-2001-1,254112
LMS-1336-1,600440
LMS-1354-2,819823
LMS-1888-5,719150
LMS-1737-1,415472
LMS-1335-5,849768
LMS-1356-1,802565
LMS-2000-1,177594
LMS-1888-5,859420
LMS-1335-5,743555
LMS-1344-2,743555
LMS-1356-1,707794
LMS-1354-2,755530
LMS-1335-5,972570
LMS-1714-2,726661
LMS-1888-5,501880
LMS-1335-5,606729
LMS-2001-1,481860
LMS-1354-2,1147
LMS-2002-1,481860
LMS-2000-1,706404
LMS-1888-5,535341
LMS-2004-1,481860
LMS-2000-1,428640
LMS-1336-1,151544
LMS-1888-5,353164
LMS-1714-2,353164
LMS-1714-2,155014
LMS-1888-5,155014
LMS-1336-1,479144
LMS-1888-5,524872
LMS-1443-3,707794
LMS-2003-1,177862
LMS-1714-2,524872
LMS-2000-1,317330
LMS-1356-1,129144
LMS-1888-5,697112
LMS-1354-2,479144
LMS-1335-5,533982
LMS-1998-1,317330
LMS-1336-1,857262
LMS-1354-2,751105
LMS-1888-5,95884
LMS-1342-1,68554
LMS-1998-1,68554
LMS-1888-5,649306
LMS-1888-5,347999
LMS-1356-1,499415
LMS-1737-1,726773
LMS-1888-5,726773
LMS-1888-5,68363
LMS-1356-2,697759
LMS-1996-7,697759
LMS-1289-2,512203
LMS-2001-1,221849
LMS-1929-1,109335
LMS-1354-2,922352
LMS-2000-1,590519
LMS-1714-2,454414
LMS-2000-1,243405
LMS-1929-1,110732
LMS-2002-1,243405
LMS-1999-1,740571
LMS-1714-2,411720
LMS-1888-5,335282
LMS-2001-1,335282
LMS-2000-1,439115
LMS-1929-1,758442
LMS-2000-1,445546
LMS-1354-2,962260
LMS-2000-1,224769
LMS-2000-1,921366
LMS-1745-2,972577
LMS-1714-2,446656
LMS-1888-5,890399
LMS-1888-5,216421
LMS-1714-2,216421
LMS-1356-1,244625
LMS-2000-1,961923
LMS-1335-5,400999
LMS-1354-2,142224
LMS-1996-4,529320
LMS-1336-1,
LMS-1356-1,
LMS-1888-5,89438
LMS-1775-2,304816
LMS-1929-1,304816
LMS-1355-1,52082
LMS-1715-1,240354
LMS-2000-1,370432
LMS-1714-2,108507
LMS-1335-5,
LMS-1888-5,401157
LMS-1714-2,752148
LMS-1888-5,350274
LMS-1714-2,581657
LMS-1997-1,1485
LMS-1888-5,198889
LMS-1335-5,855480
LMS-1714-2,855480
LMS-1335-5,
LMS-1335-5,131472
LMS-1335-5,67691
LMS-1336-1,67691
LMS-1714-2,
LMS-1714-2,67691
LMS-1667-1,291015
LMS-1624-1,967522
LMS-2001-1,153393
LMS-2001-1,201816
LMS-1745-2,816247
LMS-1888-5,153393
LMS-1997-1,863951
LMS-1999-1,86553
LMS-2000-1,811084
LMS-2000-1,439115
LMS-1714-2,669995
LMS-1888-5,577318
LMS-1715-1,353946
LMS-2001-1,295668
LMS-1354-2,353946
LMS-2002-1,295668
LMS-1356-1,779704
LMS-1715-1,581657
LMS-1888-5,672014
LMS-1745-2,887499
LMS-1745-2,43414
LMS-1997-1,98957
LMS-1356-1,878707
LMS-1715-1,878707
LMS-1714-2,749194
LMS-1714-2,483901
LMS-2004-1,864552
LMS-1336-1,168458
LMS-1354-2,168458
LMS-2000-1,775798
LMS-2002-1,775798
LMS-1714-2,168458
LMS-1714-2,304070
LMS-1888-5,779569
LMS-1335-5,987603
LMS-1888-5,987603
LMS-1335-5,490841
LMS-1570-1,312184
LMS-1999-1,490841
LMS-2002-1,520887
LMS-1714-2,289375
LMS-1888-5,34807
LMS-1745-2,114308
LMS-2000-1,735995
LMS-1355-1,584772
LMS-1335-5,603324
LMS-1714-2,603324
LMS-2003-1,445546
LMS-1929-1,656599
LMS-1998-1,490841
LMS-1354-2,784233
LMS-1714-2,784233
LMS-1715-1,458226
LMS-1996-4,458226
LMS-2003-1,107363
LMS-1714-2,219636
LMS-1336-1,428764
LMS-1327-18,119765
LMS-1336-1,625844
LMS-1888-5,649121
LMS-1570-1,110732
LMS-1335-5,341846
LMS-2003-1,537357
LMS-1888-5,761308
LMS-1920-1,295782
LMS-1737-1,747324
LMS-2000-1,728359
LMS-1335-5,745468
LMS-1340-1,745468
LMS-1714-2,232601
LMS-2000-1,500207
LMS-2001-1,449282
LMS-1737-1,
LMS-1356-1,
LMS-1996-4,
LMS-1998-1,
LMS-1354-2,757356
LMS-2000-1,268762
LMS-1714-2,84585
LMS-1335-5,107426
LMS-1714-2,268762
LMS-1745-2,687467
LMS-1354-2,865220
LMS-1737-1,693937
LMS-1998-1,682075
LMS-1737-1,268907
LMS-1775-2,975499
LMS-2004-1,646824
LMS-1714-2,769476
LMS-1714-2,24711
LMS-1335-5,371969
LMS-1335-5,806738
LMS-2001-1,309679
LMS-1356-1,495275
LMS-2000-1,309679
LMS-1715-1,495275
LMS-1737-1,763226
LMS-1888-5,428764
LMS-1335-5,698593
LMS-1714-2,391199
LMS-1354-2,72414
LMS-1737-1,72414
LMS-1354-2,391199
LMS-1347-1,985430
LMS-1335-5,720577
LMS-1354-2,985430
LMS-1999-1,583471
LMS-1714-2,394788
LMS-1888-5,903455
LMS-2001-1,100424
LMS-1354-2,721239
LMS-1888-5,582113
LMS-1888-5,999363
LMS-1336-1,775417
LMS-1888-5,974983
LMS-1997-1,873881
LMS-1335-5,273322
LMS-1354-2,775417
LMS-2003-1,439115
LMS-1888-5,439115
LMS-1335-5,87671
LMS-1714-2,87671
LMS-1714-2,497089
LMS-1344-2,775417
LMS-1714-2,327988
LMS-1345-1,903455
LMS-2004-1,572655
LMS-1335-5,572655
LMS-2001-1,497089
LMS-1715-1,178507
LMS-2001-1,253970
LMS-1888-5,820579
LMS-1714-2,126639
LMS-1888-5,361071
LMS-1714-2,361071
LMS-1714-2,136091
LMS-1335-5,136091
LMS-2000-1,438956
LMS-2000-1,640502
LMS-2004-1,203175
LMS-1996-4,852151
LMS-1999-1,852151
LMS-1336-1,384917
LMS-1998-1,638872
LMS-1888-5,119532
LMS-1354-2,410858
LMS-1737-1,899317
LMS-1340-1,899317
LMS-1354-2,831408
LMS-1356-1,829601
LMS-1888-2,590742
LMS-1356-1,706728
LMS-1356-1,997864
LMS-1356-1,315667
LMS-1336-1,315667
LMS-1737-1,426480
LMS-1354-2,80053
LMS-1888-2,278218
LMS-1354-2,309879
LMS-1888-2,96551
LMS-1336-1,80053
LMS-1888-2,625279
LMS-1336-1,625279
LMS-1888-2,766376
LMS-1356-1,96551
LMS-1355-1,278218
LMS-1888-2,429335
LMS-1354-2,429335
LMS-1344-2,278218
LMS-1335-5,8943
LMS-1888-2,655
LMS-1354-2,655
LMS-1888-2,228410
LMS-1888-2,387043
LMS-1354-2,228410
LMS-1362-6,66525
LMS-1373-4,66525
LMS-1336-1,215612
LMS-1336-1,155023
LMS-1714-2,943414
LMS-2002-1,597967
LMS-1929-1,619278
LMS-1997-1,66476
LMS-1745-2,662612
LMS-2000-1,234417
LMS-1999-1,66476
LMS-2003-1,234417
LMS-1888-5,865664
LMS-2001-1,134531
LMS-1356-1,542189
LMS-1929-1,693937
LMS-1997-1,571479
LMS-1335-5,340838
LMS-1570-1,823071
LMS-1888-5,120583
LMS-1714-2,259080
LMS-2000-1,412559
LMS-2001-1,811082
LMS-2001-1,412559
LMS-1714-2,956945
LMS-2001-1,280222
LMS-2000-1,781952
LMS-1888-5,979809
LMS-1714-2,69527
LMS-1998-1,506449
LMS-2002-1,956945
LMS-2001-1,956945
LMS-2000-1,707583
LMS-1715-1,582619
LMS-1888-5,96532
LMS-1714-2,878285
LMS-1888-5,308969
LMS-1340-1,115132
LMS-1888-5,581069
LMS-1888-5,580850
LMS-2004-1,366817
LMS-1335-6,87817
LMS-1714-3,87817
LMS-1888-8,87817
LMS-1338-2,87817
LMS-1342-2,87817
LMS-1737-3,87817
LMS-2001-1,87817
LMS-1929-2,10011526
LMS-1338-2,10011526
LMS-1327-40,598558
LMS-1888-8,260340
LMS-1996-7,260340
LMS-1998-3,260340
LMS-1335-5,284028
LMS-1335-5,1970
LMS-1888-5,1970
LMS-2000-1,884059
LMS-1714-2,453650
LMS-1335-5,425474
LMS-2001-1,799084
LMS-1888-5,799084
LMS-1888-5,285137
LMS-1335-5,114243
LMS-2004-1,399804
LMS-1335-5,595017
LMS-1996-4,458096
LMS-1335-5,901394
LMS-2001-1,910531
LMS-1342-1,856640
LMS-2002-1,36419
LMS-1356-1,68902
LMS-1714-2,425474
LMS-1888-5,267960
LMS-1354-2,46067
LMS-1356-1,46067
LMS-2004-1,696795
LMS-1714-2,814705
LMS-2001-1,418990
LMS-1888-5,36419
LMS-1714-2,418990
LMS-1354-3,558309
LMS-1347-2,387461
LMS-1344-3,656560
LMS-1327-40,656560
LMS-1570-1,656560
LMS-1335-6,924639
LMS-1998-3,382553
LMS-1327-40,10012030
LMS-1344-3,377419
LMS-1342-2,947565
LMS-1714-3,504663
LMS-1714-3,600711
LMS-1957-75,499627
LMS-1957-75,604713
LMS-1320-338,
LMS-1336-2,471347
LMS-1335-6,504839
LMS-1338-2,10012030
LMS-1997-3,455565
LMS-1531-131,697759
LMS-1531-131,259454
LMS-1355-2,10011335
LMS-1335-6,985972
LMS-1737-3,10006523
LMS-1929-2,821473
LMS-1714-2,416558
LMS-1714-2,537309
LMS-2000-1,582636
LMS-1888-5,272335
LMS-1338-1,501387
LMS-1888-5,521251
LMS-1356-1,665909
LMS-1714-2,679992
LMS-1737-1,918615
LMS-1335-5,820209
LMS-1997-1,918615
LMS-1888-5,990304
LMS-1999-1,918615
LMS-1888-5,470984
LMS-1330-113,442489
LMS-1888-5,918615
LMS-2003-1,257769
LMS-1888-5,989327
LMS-2000-1,435157
LMS-1356-1,705570
LMS-1335-5,549479
LMS-2002-1,470984
LMS-1335-5,49232
LMS-1888-5,46781
LMS-1342-1,963926
LMS-1714-2,479044
LMS-2000-1,467349
LMS-2001-1,854745
LMS-2002-1,854745
LMS-1327-18,36753
LMS-1335-5,224454
LMS-1356-1,587307
LMS-2001-1,854471
LMS-1355-1,812546
LMS-2002-1,854471
LMS-1336-1,103084
LMS-1715-1,103084
LMS-1335-5,221701
LMS-1570-1,739738
LMS-1714-2,459552
LMS-1999-1,127229
LMS-1714-2,149788
LMS-1356-1,930439
LMS-1714-2,225766
LMS-1996-4,930439
LMS-1335-5,549069
LMS-1335-5,107362
LMS-1929-1,870510
LMS-1714-2,52478
LMS-1714-2,371409
LMS-2000-1,106914
LMS-1888-5,548986
LMS-2001-1,106914
LMS-2002-1,106914
LMS-1737-1,527609
LMS-1888-5,181667
LMS-1714-2,783358
LMS-1335-5,319969
LMS-2002-1,975541
LMS-1997-1,149739
LMS-1339-1,807941
LMS-1347-1,319969
LMS-1347-1,765047
LMS-1347-1,807941
LMS-1349-1,225069
LMS-1354-2,765047
LMS-1714-2,902887
LMS-1354-2,988779
LMS-1999-1,648794
LMS-1737-1,640640
LMS-1355-1,988779
LMS-2002-1,154422
LMS-1715-1,988779
LMS-1996-4,154422
LMS-1714-2,154422
LMS-2000-1,63089
LMS-1996-7,632205
LMS-1999-3,632205
LMS-2001-1,63089
LMS-2001-1,77545
LMS-1487-32,10010163
LMS-1996-7,805977
LMS-1997-3,875841
LMS-1998-3,875841
LMS-1920-2,558699
LMS-1340-2,817754
LMS-1327-40,655483
LMS-2042-1,751535
LMS-2041-1,403007
LMS-2072-1,748431
LMS-1354-2,625165
LMS-1335-5,872198
LMS-1888-5,127229
LMS-1714-2,127229
LMS-1737-1,36753
LMS-1304-114,867955
LMS-1304-114,450701
LMS-1304-114,111652
LMS-1354-2,585169
LMS-1998-1,248579
LMS-1997-1,574476
LMS-2002-1,574476
LMS-2003-1,574476
LMS-1714-2,491708
LMS-1888-5,478347
LMS-1714-2,649306
LMS-1335-5,60723
LMS-1737-1,209785
LMS-1335-5,639677
LMS-2001-1,321531
LMS-2002-1,321531
LMS-2001-1,283757
LMS-1354-2,522745
LMS-1335-5,603129
LMS-1443-3,229095
LMS-2002-1,69527
LMS-1888-5,69527
LMS-1289-2,508254
LMS-2003-1,273125
LMS-1335-5,675546
LMS-1888-5,78557
LMS-1888-5,819074
LMS-1342-1,66651
LMS-2000-1,762323
LMS-1714-2,392523
LMS-1714-2,762323
LMS-1997-1,998762
LMS-1888-5,909186
LMS-1714-2,373679
LMS-1335-5,541777
LMS-1888-5,796474
LMS-1335-5,
LMS-1888-5,92475
LMS-1888-5,826473
LMS-1888-5,835641
LMS-1335-5,854570
LMS-2001-1,835641
LMS-1888-5,945964
LMS-2003-1,835641
LMS-2000-1,322676
LMS-2001-1,322676
LMS-2002-1,322676
LMS-1888-5,782796
LMS-2000-1,782796
LMS-1355-1,475192
LMS-2175-2,544043
LMS-1714-2,106139
LMS-1714-2,639386
LMS-1335-5,619769
LMS-1354-2,619769
LMS-1443-3,985059
LMS-1888-5,823098
LMS-1997-1,434177
LMS-2175-2,486531
LMS-2003-1,593671
LMS-2004-1,593671
LMS-1998-1,434177
LMS-2000-1,508254
LMS-1714-2,720424
LMS-1487-32,743555
LMS-1338-1,651001
LMS-1714-2,4428
LMS-1335-5,651001
LMS-1888-5,4428
LMS-1340-1,651001
LMS-1888-5,225934
LMS-1737-1,145059
LMS-1335-5,994236
LMS-1347-1,283699
LMS-1714-2,712894
LMS-1888-5,144153
LMS-1443-3,682708
LMS-2002-1,644926
LMS-1714-2,35541
LMS-1888-5,162436
LMS-1888-5,565874
LMS-2000-1,179102
LMS-1342-1,487992
LMS-2000-1,613261
LMS-1737-1,687467
LMS-1888-5,786540
LMS-1715-1,568121
LMS-2000-1,547448
LMS-1715-1,728764
LMS-2001-1,10053
LMS-1336-1,182003
LMS-2003-1,69527
LMS-1888-5,606185
LMS-1354-2,616144
LMS-1338-1,985059
LMS-1714-2,12793
LMS-1888-5,12793
LMS-1354-2,19392
LMS-1338-1,288388
LMS-2004-1,575484
LMS-1327-18,929309
LMS-2003-1,210213
LMS-1714-2,552545
LMS-1888-5,778047
LMS-2000-1,386114
LMS-1342-1,676973
LMS-1888-5,63951
LMS-1714-2,732617
LMS-1888-5,589598
LMS-2001-1,63951
LMS-2004-1,386114
LMS-1335-5,138492
LMS-1888-5,820515
LMS-1356-1,985059
LMS-1336-1,197625
LMS-1888-5,197625
LMS-1714-2,985059
LMS-1714-2,124218
LMS-1335-5,501982
LMS-2000-1,205747
LMS-1349-1,124218
LMS-1737-1,284245
LMS-1335-5,14284
LMS-2002-1,683830
LMS-2001-1,203497
LMS-1289-2,58820
LMS-1336-1,555740
LMS-1714-2,203497
LMS-2003-1,203497
LMS-1888-5,992159
LMS-2004-1,203497
LMS-1342-1,600215
LMS-1888-5,366193
LMS-1929-1,635815
LMS-1737-1,58820
LMS-2000-1,390119
LMS-1888-5,58820
LMS-1888-5,603129
LMS-1888-5,14284
LMS-1888-5,688284
LMS-1714-2,414351
LMS-1335-5,532893
LMS-1570-1,102068
LMS-1714-2,615070
LMS-2002-1,802532
LMS-1335-5,755271
LMS-1487-32,985059
LMS-2003-1,615070
LMS-1888-5,732617
LMS-1714-2,372321
LMS-1929-1,300113
LMS-1327-18,336714
LMS-1997-1,58820
LMS-1999-1,58820
LMS-2001-1,589515
LMS-1335-5,297498
LMS-1929-1,997441
LMS-2000-1,732617
LMS-1570-1,558988
LMS-1888-5,558988
LMS-1340-1,625844
LMS-1336-1,19715
LMS-1888-5,205747
LMS-2002-1,732617
LMS-1714-2,156524
LMS-2001-1,877646
LMS-2002-1,877646
LMS-1714-2,729116
LMS-1714-2,573857
LMS-1443-3,906077
LMS-1336-1,573857
LMS-1340-1,154279
LMS-2000-1,309370
LMS-2000-1,566632
LMS-1356-1,607616
LMS-1978-9,752942
LMS-1978-9,225242
LMS-1978-9,919056
LMS-1978-9,126499
LMS-1354-2,321228
LMS-1356-1,847528
LMS-1355-1,309583
LMS-1978-10,161887
LMS-1978-10,798817
LMS-1336-1,522707
LMS-1737-1,408337
LMS-1354-2,522707
LMS-1714-2,522707
LMS-1998-1,408337
LMS-1978-8,878807
LMS-1978-8,321270
LMS-1978-8,835008
LMS-1978-8,66738
LMS-2000-1,16441
LMS-1335-5,603573
LMS-1737-1,279456
LMS-2004-1,1736
LMS-1714-2,588198
LMS-1996-4,259356
LMS-1714-2,538299
LMS-2003-1,320563
LMS-1888-5,463684
LMS-1714-2,796544
LMS-1888-5,610873
LMS-2002-1,854754
LMS-1714-2,866618
LMS-2000-1,523740
LMS-1888-5,325409
LMS-1338-1,587947
LMS-1715-1,137353
LMS-2001-1,205578
LMS-1338-1,621027
LMS-2002-1,226793
LMS-2003-1,962011
LMS-1888-5,234423
LMS-2004-1,962011
LMS-2000-1,234423
LMS-2003-1,209705
LMS-2001-1,107850
LMS-2000-1,839180
LMS-2000-1,644706
LMS-2001-1,644706
LMS-1354-2,587947
LMS-2004-1,234423
LMS-1929-1,946045
LMS-1320-298,793468
LMS-1355-1,946045
LMS-1320-298,607205
LMS-1320-298,312184
LMS-2002-1,5238
LMS-1888-5,482763
LMS-1356-1,846212
LMS-1737-1,426555
LMS-1355-1,758815
LMS-1714-2,279241
LMS-1714-2,758815
LMS-1347-1,135102
LMS-1340-1,846212
LMS-2002-1,538975
LMS-1356-1,587947
LMS-2001-1,5238
LMS-2000-1,866849
LMS-2001-1,866849
LMS-2002-1,866849
LMS-1888-5,635420
LMS-1888-5,834059
LMS-2000-1,87317
LMS-1732-1,871707
LMS-1349-1,135102
LMS-1714-2,467138
LMS-1997-1,249007
LMS-1714-2,297164
LMS-1335-5,603747
LMS-2001-1,752187
LMS-1998-1,279456
LMS-1997-1,745789
LMS-1998-1,745789
LMS-1714-2,451341
LMS-1737-1,642553
LMS-1335-5,565669
LMS-1338-1,565669
LMS-1335-5,281192
LMS-1888-5,878253
LMS-1443-3,281192
LMS-1888-5,159175
LMS-2003-1,87317
LMS-1929-1,283852
LMS-1342-1,621027
LMS-2000-1,701338
LMS-1929-1,869715
LMS-1335-5,38541
LMS-1336-1,38541
LMS-1888-5,38541
LMS-1714-2,38541
LMS-1737-1,38541
LMS-2002-1,320150
LMS-1354-2,153080
LMS-1354-2,479432
LMS-1714-2,927299
LMS-1714-2,719419
LMS-1714-2,90022
LMS-2001-1,313590
LMS-1888-5,313590
LMS-1929-1,420994
LMS-1714-2,541777
LMS-2001-1,559644
LMS-1335-5,549879
LMS-1327-18,576531
LMS-2003-1,272111
LMS-1336-1,576531
LMS-1888-5,871124
LMS-1888-5,443401
LMS-1443-3,616144
LMS-1335-5,878573
LMS-2000-1,504205
LMS-1335-5,335445
LMS-1714-2,335445
LMS-1997-1,426555
LMS-1335-5,175440
LMS-1564-157,570481
LMS-1564-157,600215
LMS-1354-2,175440
LMS-1335-5,329749
LMS-1714-2,340142
LMS-1714-2,429359
LMS-1714-2,501577
LMS-1997-1,429359
LMS-1998-1,429359
LMS-1999-1,124785
LMS-2000-1,168458
LMS-1888-5,444219
LMS-2001-1,223395
LMS-1342-1,721446
LMS-1356-1,721446
LMS-1957-37,86371
LMS-1957-37,85024
LMS-1354-2,677541
LMS-1336-1,
LMS-1354-2,
LMS-1714-2,42423
LMS-1714-2,988569
LMS-1920-1,395026
LMS-1356-1,389000
LMS-1714-2,389000
LMS-1289-2,813487
LMS-2000-1,736480
LMS-2002-1,736480
LMS-2002-1,704642
LMS-1336-1,151595
LMS-1715-1,311057
LMS-1355-1,248642
LMS-2000-1,886905
LMS-2000-1,110301
LMS-1888-5,690310
LMS-1996-4,205917
LMS-1998-1,205917
LMS-2001-1,690310
LMS-1888-5,110301
LMS-2001-1,441087
LMS-1336-1,872198
LMS-1888-5,75604
LMS-1714-2,514699
LMS-2004-1,648794
LMS-1929-1,963926
LMS-2000-1,707002
LMS-1714-2,567004
LMS-1344-2,986696
LMS-1356-1,66476
LMS-1737-1,986696
LMS-1996-4,986696
LMS-1335-5,362244
LMS-1354-2,968419
LMS-1929-1,968419
LMS-1336-1,463555
LMS-1888-5,912880
LMS-2000-1,242018
LMS-1714-2,882899
LMS-1356-1,639897
LMS-1996-4,882899
LMS-1714-2,471324
LMS-1775-2,555610
LMS-1342-1,343137
LMS-2001-1,737093
LMS-1888-5,766126
LMS-1335-5,996544
LMS-1996-4,425482
LMS-1714-2,996544
LMS-2001-1,861319
LMS-1327-18,207842
LMS-2003-1,368546
LMS-2000-1,100236
LMS-2002-1,100236
LMS-2002-1,288388
LMS-1714-2,674045
LMS-1356-1,238556
LMS-1996-4,706870
LMS-2002-1,861319
LMS-1714-2,371810
LMS-1714-2,902353
LMS-1335-5,36204
LMS-1714-2,637738
LMS-2000-1,693294
LMS-1356-1,371810
LMS-1443-3,618237
LMS-2002-1,121002
LMS-1335-5,126028
LMS-1354-2,366484
LMS-1999-1,618237
LMS-1714-2,333517
LMS-1336-1,915023
LMS-2004-1,145901
LMS-1336-1,109589
LMS-1888-5,499431
LMS-1335-5,562326
LMS-1336-1,562326
LMS-1714-2,151444
LMS-1714-2,694263
LMS-1354-2,331724
LMS-1335-5,170961
LMS-2002-1,693294
LMS-1996-4,331724
LMS-2001-1,145901
LMS-1996-4,458295
LMS-1997-1,58869
LMS-1356-1,502774
LMS-1996-4,371810
LMS-1356-1,308263
LMS-1336-1,502774
LMS-1714-2,836176
LMS-1714-2,779569
LMS-1335-5,3924
LMS-1335-5,130704
LMS-1335-5,75856
LMS-2002-1,121002
LMS-1999-1,308263
LMS-1443-3,343137
LMS-1714-2,46268
LMS-1996-4,586602
LMS-1888-5,506063
LMS-2000-1,707794
LMS-1336-1,669974
LMS-1335-5,440747
LMS-1335-5,674237
LMS-1323-112,18683
LMS-1323-112,239865
LMS-1323-112,502898
LMS-1323-112,221165
LMS-2001-1,398280
LMS-1998-1,519040
LMS-1888-5,156524
LMS-1999-1,114789
LMS-2001-1,19195
LMS-2001-1,876202
LMS-2000-1,647048
LMS-1338-1,632061
LMS-2000-1,81661
LMS-1714-2,954067
LMS-2002-1,19195
LMS-1354-2,792157
LMS-1354-2,133436
LMS-1714-2,31027
LMS-1888-5,130704
LMS-1354-2,682495
LMS-1714-2,523478
LMS-1338-1,834875
LMS-2000-1,501530
LMS-1888-5,408744
LMS-1999-1,371810
LMS-2001-1,708970
LMS-1714-2,683349
LMS-2000-1,356937
LMS-1714-2,536124
LMS-1714-2,601843
LMS-1336-1,566946
LMS-1714-2,143031
LMS-2004-1,392357
LMS-1737-1,762252
LMS-2001-1,394219
LMS-1737-1,146647
LMS-1745-2,312423
LMS-1997-1,762252
LMS-2001-1,878707
LMS-2000-1,878707
LMS-2001-1,885200
LMS-1998-1,762252
LMS-2002-1,394219
LMS-1335-5,557894
LMS-2004-1,600972
LMS-1929-1,438495
LMS-1714-2,931093
LMS-2002-1,505937
LMS-2003-1,505937
LMS-1996-4,489893
LMS-2001-1,646191
LMS-2002-1,646191
LMS-1737-1,134876
LMS-2002-1,380105
LMS-2003-1,380105
LMS-1999-1,542289
LMS-1443-3,89039
LMS-1998-1,373011
LMS-1336-1,391194
LMS-1714-2,69374
LMS-1335-5,889940
LMS-2000-1,377550
LMS-2001-1,377550
LMS-2002-1,377550
LMS-1888-5,522065
LMS-1336-1,482875
LMS-1997-1,148613
LMS-1335-5,630189
LMS-1996-4,969132
LMS-1354-2,820209
LMS-1998-1,141332
LMS-1996-4,459552
LMS-2002-1,706458
LMS-1354-2,446132
LMS-1714-2,269038
LMS-1338-1,558988
LMS-1355-1,533009
LMS-1888-5,577335
LMS-1356-1,577335
LMS-1336-1,577335
LMS-1737-1,41585
LMS-1714-2,556943
LMS-1929-1,577335
LMS-1327-18,530806
LMS-1888-5,812169
LMS-1714-2,44512
LMS-1888-5,514386
LMS-1714-2,514386
LMS-1715-1,129144
LMS-1354-2,997448
LMS-1714-2,743214
LMS-1996-4,726661
LMS-1354-2,748727
LMS-1354-2,743214
LMS-1737-1,743214
LMS-1443-3,748727
LMS-1336-1,116868
LMS-1338-1,880523
LMS-1570-1,880523
LMS-1347-1,929895
LMS-2002-1,985529
LMS-2001-1,985529
LMS-2000-1,985529
LMS-1997-1,500371
LMS-1356-1,474035
LMS-1996-4,561106
LMS-2183-31,656560
LMS-2183-31,389031
LMS-2183-31,127416
LMS-1336-2,
LMS-1342-2,731624
LMS-1999-3,655160
LMS-1737-3,207680
LMS-2195-1,762385
LMS-1338-2,762385
LMS-1354-3,655046
LMS-1997-3,207680
LMS-1996-7,206973
LMS-1737-3,206973
LMS-2003-1,478117
LMS-1775-2,474035
LMS-1999-1,75958
LMS-1996-4,238556
LMS-1335-5,562509
LMS-2002-1,247139
LMS-1356-1,159975
LMS-1327-18,323499
LMS-1888-5,633254
LMS-1999-1,136031
LMS-1714-2,645929
LMS-1737-1,645929
LMS-1335-5,95094
LMS-1354-2,95094
LMS-1715-1,95094
LMS-1355-1,877022
LMS-1737-1,351728
LMS-1998-1,500371
LMS-1336-1,480144
LMS-1714-2,904855
LMS-1999-1,500371
LMS-1356-1,465975
LMS-1714-1,395105
LMS-1714-1,441083
LMS-1888-5,583816
LMS-1715-1,508181
LMS-1888-5,508181
LMS-2000-1,757278
LMS-1356-1,770170
LMS-1737-1,770170
LMS-1999-1,706870
LMS-1356-1,90803
LMS-2001-1,330168
LMS-1714-2,682708
LMS-1347-1,187253
LMS-1929-1,771670
LMS-2000-1,155133
LMS-1888-5,155133
LMS-1336-1,782077
LMS-1336-1,230114
LMS-1888-5,792960
LMS-2000-1,792960
LMS-1715-1,403432
LMS-1354-2,403432
LMS-1714-2,603082
LMS-1714-2,478480
LMS-1342-1,663155
LMS-1354-2,159173
LMS-1335-5,675292
LMS-1336-1,473851
LMS-1356-1,798663
LMS-1920-1,675292
LMS-1888-5,221998
LMS-1888-5,945307
LMS-1888-5,254258
LMS-1335-5,307153
LMS-1737-1,841146
LMS-1345-1,461536
LMS-1997-1,560938
LMS-1714-2,383626
LMS-2001-1,126574
LMS-1336-1,260833
LMS-1929-1,740852
LMS-1714-2,389664
LMS-1714-2,489120
LMS-1336-1,560938
LMS-1737-1,871911
LMS-1999-1,833714
LMS-1714-2,13752
LMS-2001-1,13752
LMS-1335-5,490333
LMS-1335-5,834106
LMS-1323-100,976674
LMS-1323-100,854244
LMS-1323-100,737233
LMS-1323-100,623572
LMS-1929-1,368445
LMS-1888-5,682951
LMS-1737-1,369534
LMS-1714-2,182230
LMS-2000-1,745889
LMS-1342-1,738077
LMS-2000-1,181482
LMS-1336-1,23808
LMS-1888-5,918538
LMS-2244-573,317328
LMS-2244-573,941281
LMS-2244-573,928932
LMS-2193-682,9227
LMS-2193-682,402519
LMS-2193-693,659630
LMS-2244-681,659630
LMS-2193-691,788869
LMS-2193-691,832809
LMS-2193-691,417945
LMS-2193-691,969688
LMS-2193-691,767253
LMS-2244-679,194286
